coll_nom;coll_siret;delib_id;delib_date;delib_matiere_code;delib_matiere_nom;delib_objet;instance_type;instance;delib_url;delib_theme_nom
TE44;20001492600030;CS-2026-017;2026-02-26;;Ressources Humaines;CS-2026-017_Composition et fonctionnement du Comité Social Territorial (CST);Comité;Comité du Jeudi 26 Février 2026;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQCj-CF_SNXYTrnKNMh6mqJ_AWYtCm6SZ-4CUuwa8ixtmdA?e=3yRcLK;
TE44;20001492600030;CS-2026-016;2026-02-26;;Ressources Humaines;CS-2026-016 Plan de formation 2026-2027;Comité;Comité du Jeudi 26 Février 2026;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQBkRY6b8zxsQYDF-6c2YWeHAX_3IcIubBGaA_zN-NLENg4?e=dwxCqk;
TE44;20001492600030;2022-70;2022-09-21;;Télécom;2022-70_Accords-transactionnel _ Appuis communs Orange;Comité;Comité du Mercredi 21 Septembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EfbBNRz1g6NOra6hyqlQzBEBfjlwflY_QGCARJXy871TfA?e=shoWLZ;
TE44;20001492600030;BS-2026-002;2026-01-22;;Télécom;BS-2026-002_Lancement d'un marché public de diagnostics ICE;Bureau;Bureau du Jeudi 22 Janvier 2026;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQCRpGM51qKoSYWeBuuTf8WNAetRNyhh2k-eRGwPrzJ_SXE?e=RL4pnB;commande publique
TE44;20001492600030;CS-2026-010;2026-02-26;;Eclairage public;CS-2026-010_Astres 44_Modification de la tranche n.4;Comité;Comité du Jeudi 26 Février 2026;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQB8X1LV5NdlTLTetpLBt9yVAUHQYguoknib1DCvwz7yQiU?e=01J66T;règles financières
TE44;20001492600030;2022-74;2022-09-21;;L.A. GéoData;2022-74_Règles financières de conseil et expertise LA GEO DATA;Comité;Comité du Mercredi 21 Septembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EUqH-DDLVsdDuTGQxqy2hfUBjxUGIDKHk_AnBG0PdZpk7A?e=ysQm3I;règles financières
TE44;20001492600030;BS-2026-004;2026-01-22;;Ressources Humaines;BS-2026-004 Création d'un poste de stagiaire;Bureau;Bureau du Jeudi 22 Janvier 2026;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQC7T-017AivSolz29ypYbOJAUXXsnle5xZfbFKRZPH7Uw0?e=AcOLhu;
TE44;20001492600030;BS-2026-012;2026-02-19;;Ressources Humaines;BS-2026-012_Ouverture d'1 poste temporaire;Bureau;Bureau du Jeudi 19 Février 2026;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQDYqxoEyxYVQqL1cBKudSeQAT27ZMqPnUboUjG-7sQ0qog?e=FtcwsR;
TE44;20001492600030;2022-73;2022-09-21;;Affaires générales;20222-73_Modifications des statuts du SYDELA;Comité;Comité du Mercredi 21 Septembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ea8nlrEpGU5PtM3iRv78puABL7znT3ifxywAqf-F5chxmQ?e=aW73z3;
TE44;20001492600030;BS-2026-007_Annexe;2026-01-22;;Ressources Humaines;BS-2026-007_Annexe_Convention CDG44_Offre de service de santé au travail;Bureau;Bureau du Jeudi 22 Janvier 2026;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQD_JhMbt7n8S4Iex9Y5soIxASngVQwdDmWWo1P76aaOeD4?e=c7dXdi;convention
TE44;20001492600030;CS-2026-005;2026-01-15;;Production EnR;CS-2026-005_Programme CONIFERE 2026-2029;Comité;Comité du Jeudi 15 Janvier 2026;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQAkz3gllyDyTKRZoSn__xIVAUR2jricNDlqn3U-ja68Yh4?e=CbG8vb;règles financières
TE44;20001492600030;2022-78;2022-09-21;;Affaires générales;2022-78_Remboursement des frais d'élus;Comité;Comité du Mercredi 21 Septembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EZxNxos2zbBKknJWynTzLb0BRDe4kKMVbtuzUSDfni5r8Q?e=ADTl8l;
TE44;20001492600030;CS-2026-001;2026-01-15;;Finances;CS-2026-001_Approbation du budget primitif 2026_Budget principal;Comité;Comité du Jeudi 15 Janvier 2026;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQCPPhG4B6kfSo8PgNHY4wLLAamKqp39eeiKwfAsMm-CSSs?e=DbEBM6;
TE44;20001492600030;CS-2026-007;2026-01-15;;Commande Publique;"CS-2026-007_Lancement du marché public ""Géoréférencement ICE et EP""";Comité;Comité du Jeudi 15 Janvier 2026;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQBIhmsGaJk-T6qUcIY0TuNNAS27a3fctl1sqW_DHxQ5sPA?e=DZWhJR;commande publique
TE44;20001492600030;14;2022-06-09;;Affaires générales;2022-14 Lancement du marché public Fourniture de postes de travail;Bureau;Bureau du Jeudi 9 Juin 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EVsS1PAkuUhLoTd2sEWRoMYBwPzZIAGqeswS9g_vcmBrlA?e=xbD07B;commande publique
TE44;20001492600030;CS-2026-003;2026-01-15;;Mobilité;CS-2026-003_Structuration OUEST CHARGE_Protocole;Comité;Comité du Jeudi 15 Janvier 2026;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQAad3YcpE65T5CtDNYc6bAnAQllg7nwatdPsXs5HlNm5DI?e=5rc4aW;
TE44;20001492600030;CS-2025-079;2025-12-04;;Affaires générales;CS-2025-079_GIGALIS_Désignation représentant suppléant;Comité;Comité du Jeudi 4 Décembre 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQDUlT9p7Au4R5sKPahrPSuTAd-NSKOwTdeBdOQ70Hf6QaY?e=p20Hs9;
TE44;20001492600030;11;2022-06-09;;Affaires générales;2022-11 Adhésion au dispositif de médiation IRVE;Bureau;Bureau du Jeudi 9 Juin 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EQwhyvflqUZBv-2D8v4DEIMBZX61JuzwAGkjx3BW8xvrWg?e=uPR2YR;
TE44;20001492600030;CS-2025-074;2025-12-04;;Télécom;CS-2025-074_XP Fibre - Protocole transactionnel;Comité;Comité du Jeudi 4 Décembre 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQA4VkRFzm9fQYLsrN5vGXbFAUFGBNr56GTWiqE6pgiHBfY?e=jTKR54;
TE44;20001492600030;CS-2025-081;2025-12-04;;Ressources Humaines;CS-2025-081_Ouverture de postes en contrats de projets;Comité;Comité du Jeudi 4 Décembre 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQATkD--bP4zQr1dHREkOHUrAasWqIl1oWxTdiSJLeiWsv4?e=rIjv1V;
TE44;20001492600030;8;2022-04-07;;Affaires générales;2022-08 Attribution d’une subvention pour l’embellissement des postes de transformation;Bureau;Bureau du Jeudi 7 Avril 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EcWAzCAOO5pGoCOV6CPpJQ4B6YDLwlXXJRbS01_Nft8lmw?e=jERMAV;
TE44;20001492600030;CS-2025-083;2025-12-04;;Réseaux-Urbanisme;CS-2025-083_Raccordement électrique - Travaux d'adaptation à la charge;Comité;Comité du Jeudi 4 Décembre 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQBwlFrMiVI0SLLApi9mtDbQAcxJf1aFOydm7kS7sR_T_Zw?e=cYBCTX;règles financières
TE44;20001492600030;CS-2025-062;2025-09-25;;Réseaux-Urbanisme;CS-2025-062 Règles financières raccordements;Comité;Comité du Jeudi 25 Septembre 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ETT5W6e8fDZHurhG8F4oE6sBbcbCJKXfEkBxH3meUQQHlQ?e=LJrog3;règles financières
TE44;20001492600030;2022-31;2022-03-17;;Réseaux-Urbanisme;2022-31_Convention au groupement de commandes pour l'hypervison et l'exploitation des bornes IRVE;Comité;Comité du Jeudi 17 Mars 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ES11G0WUfu5LlLxUq0kmdjsBDQhNjgItTG8mr2RqYvZ4EQ?e=aG0G2m;
TE44;20001492600030;CS-2025-080_Annexe;2025-12-04;;Ressources Humaines;CS-2025-080_Annexe_Tableau des effectifs;Comité;Comité du Jeudi 4 Décembre 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQCufq1ItW2ZRbKTdxA5ZieWAY6amgX3rzRIItG187EgPEA?e=ZEFTbd;
TE44;20001492600030;CS-2025-056;2025-09-25;;Finances;CS-2025-056 Décision modificative n°1_Budget principal;Comité;Comité du Jeudi 25 Septembre 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EVm5hU9oNl5Evc7NTm1Yyh4Bt3Ihv_l-BCy9JEs-1b0wJA?e=YZ1CJC;
TE44;20001492600030;2022-24;2022-03-17;;Finances;2022-24_Approbation l'avance de trésorerie du BP au BA TEN;Comité;Comité du Jeudi 17 Mars 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ES9UspUilh5Hl9l_E5sOHKsBowtreGXFr8ybU7kWDLwPtw?e=LWuNP0;
TE44;20001492600030;CS-2025-055;2025-09-25;;Juridique;CS-2025-055 Annexe 3 au projet de statuts;Comité;Comité du Jeudi 25 Septembre 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EXJ8rjRpN-RHt1RioRtYxCUBHt_Mo5DADifsRUi8-87Vdw?e=Jgc2xH;
TE44;20001492600030;CS-2025-055;2025-09-25;;Juridique;CS-2025-055 Annexe projet de statuts révisés;Comité;Comité du Jeudi 25 Septembre 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EWylssV114dKlJwl36SmQSUBDY2EmlYLQSD9nC8QI7R88g?e=jibN9C;
TE44;20001492600030;3;2022-02-10;;Affaires générales;2022-03 Adhésion 2022 à l’Association REEVE;Bureau;Bureau du Jeudi 10 Février 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ETEwShE09uRCgOKKjZCz_qIBn9FdkoqIHUxhMdWU27Kwxg?e=b2tezB;
TE44;20001492600030;CS-2026-020;2026-02-26;;Production EnR;CS-2026-020_Prise de participation SEM ENR44;Comité;Comité du Jeudi 26 Février 2026;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQBxesfJjLa4RpPy6Oz-01T-Aaf6zCHvl5KWD528oJdtl5Q?e=onCQHX;
TE44;20001492600030;CS-2025-059;2025-09-25;;Maîtrise de l’énergie;CS-2025-059 Affermissement de l'expérimentation CEP EPCI;Comité;Comité du Jeudi 25 Septembre 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EfGIfqOQ9rhOt0FSVwqovF0BvhFVISsd-WXXqkATMVHgow?e=070aQA;
TE44;20001492600030;CS-2025-061;2025-09-25;;Commande Publique;CS-2025-061 Lancement du marché public CTOE_Groupement de commandes;Comité;Comité du Jeudi 25 Septembre 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EacNbAf42j1OhavL-E6RTcwBMOO8EeZ0g3Pqw-cEwGex2Q?e=2LfbUI;commande publique
TE44;20001492600030;1;2022-02-10;;Patrimoine;2022-01 Désaffectation et déclassement d’une parcelle à Blain;Bureau;Bureau du Jeudi 10 Février 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ERheDwN4FQdFscVyshleUK8BGwkOk0-rtw0xkorn_rTT-A?e=AiR9zi;
TE44;20001492600030;CS-2026-013_Annexe;2026-02-26;;Affaires générales;CS-2026-013_Annexe_Bilan de mandat 2020-2026;Comité;Comité du Jeudi 26 Février 2026;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQA-Lurc1auuTJJ02MIXBFLoAbm-eeegiHtMJowZZUOzNxI?e=HrFRx1;
TE44;20001492600030;CS-2025-064;2025-09-25;;Production EnR;CS-2025-064 Animation du réseau des générateurs;Comité;Comité du Jeudi 25 Septembre 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EZC6waAxho9Fud8pO2A6ntUBD6j4en-w9Lz5H-I6cNptcw?e=VFU4eg;
TE44;20001492600030;CS-2025-049_Annexe1;2025-06-12;;L.A. GéoData;CS-2025-049_Annexe1 Convention de partenariat PCRS Image;Comité;Comité du Jeudi 12 Juin 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ER8oklvU_UZGokvWRLW0r5MBqbeS1BSrOxbLVwwvks-N9A?e=DXd1gE;convention
TE44;20001492600030;2022-01;2022-02-04;;Finances;2022-01 Annexe ROB 2022;Comité;Comité du Vendredi 4 Février 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ERfLCB0pwHVBhmihx93bbBABS03jWrPZbb8Whq1zx_OvNA?e=dGZYMT;
TE44;20001492600030;CS-2026-019_Annexe;2026-02-26;;Moyens géneraux;CS-2026-019_Annexe liste des véhicules et prix associés;Comité;Comité du Jeudi 26 Février 2026;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQBo_bDX3S8UR5jbKALc_r0zAYk0uQ39UlKWNxU8BysqwHw?e=XJ5xVJ;
TE44;20001492600030;CS-2025-064;2025-09-25;;Production EnR;CS-2025-064 Annexe projet de convention RECIT;Comité;Comité du Jeudi 25 Septembre 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EZXwtxUHWHVFk0Spx4ljxjcBuxkYKxk1qHzDsB-kVzA0Sw?e=Qxu56T;
TE44;20001492600030;CS-2025-045;2025-06-12;;Affaires générales;CS-2025-045 Reprise de compétences par la commune de Sucé-sur-Erdre;Comité;Comité du Jeudi 12 Juin 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EWX4M8NlJANGgk0y3ayopAABrE0YHIENnWLPzxUoAACKSw?e=GIcogK;
TE44;20001492600030;2022-03;2022-02-04;;Ressources Humaines;2022-03_Modalités d'application du RIFSEEP;Comité;Comité du Vendredi 4 Février 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EU12aNN1F6FBsprjb9yT8G4BCJfL2K5busnLrVXBDp6nNQ?e=qD35hf;
TE44;20001492600030;BS-2026-005;2026-01-22;;Ressources Humaines;BS-2026-005_Ouverture d'un poste temporaire;Bureau;Bureau du Jeudi 22 Janvier 2026;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQCnEG1qcQHKT5fm4Yu6X5EuAdTeeyEeDEGO_iUdTpPvHDo?e=S6ppcC;
TE44;20001492600030;CS-2025-055;2025-09-25;;Juridique;CS-2025-055 Révision des statuts de TE44;Comité;Comité du Jeudi 25 Septembre 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EYNU-mF9wNZInka6WSFOqn0BjbVmpzrQcFAjakAHTRubEA?e=h6Bvd7;
TE44;20001492600030;CS-2025-049;2025-06-12;;L.A. GéoData;CS-2025-049 Approbation convention de partenariat PCRS Image;Comité;Comité du Jeudi 12 Juin 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EVq5C7lQSbRPmD9rg4OT6gcBHMAxJhRRQd1YoN95B0Mp4A?e=HbcA23;convention
TE44;20001492600030;2022-07;2022-02-04;;Réseaux-Urbanisme;2022-07_Avenant n°4 au protocole PCT;Comité;Comité du Vendredi 4 Février 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EVlPQgJLANJIihip0jR1MngBbaKZuic5J1zvqOt6fdg7GQ?e=qOxOTX;
TE44;20001492600030;CS-2026-005_Annexe;2026-01-15;;Production EnR;CS-2026-005_Annexe_Taux de perception TICFE;Comité;Comité du Jeudi 15 Janvier 2026;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQAo6lEbtAWtRZ-UQWDbQUEFAWiwev6UcHpthDIriqhmx5s?e=pg67W3;
TE44;20001492600030;BS-2025-018;2025-06-19;;Ressources Humaines;BS-2025-018 Remboursement frais pris en charge par les agents;Bureau;Bureau du Jeudi 19 Juin 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EcqQwuxE56tKk7bPftQU7XYB3Lh5DJzIViuyP_MwgdjtAQ?e=En487r;
TE44;20001492600030;CS-2025-049_Annexe2;2025-06-12;;L.A. GéoData;CS-2025-049_Annexe2 Convention de partenariat PCRS Image;Comité;Comité du Jeudi 12 Juin 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ET8FfZrH_1tAsiF9GDHwofMB3s-hEXuEjA37__UupQJfxg?e=h1gPlv;convention
TE44;20001492600030;2022-07;2022-02-04;;Réseaux-Urbanisme;2022-07 Annexe projet d’avenant PCT;Comité;Comité du Vendredi 4 Février 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EeVI8z87ilhPr-0iz8biOBYBzEpPZTZ85gfL0X7dpe7vng?e=BM5n9f;
TE44;20001492600030;CS-2026-006_Annexe;2026-01-15;;Production EnR;CS-2026-006_Annexe_Mise en oeuvre de la compétence Systèmes thermiques locaux;Comité;Comité du Jeudi 15 Janvier 2026;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQB4BRTVOQonTqog4BXhxYrkAc-nHcCXTrvueXdHYUNGNnU?e=SRTt5I;
TE44;20001492600030;CS-2025-050;2025-06-12;;Production EnR;CS-2025-050-Augmentation du capital social SEM EnR44  et modification des statuts;Comité;Comité du Jeudi 12 Juin 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EQCL0MhdBVVDsVGKyge9OGoBRrT2SD2WV2faf3fGJAamjw?e=CakZG6;
TE44;20001492600030;CS-2025-035;2025-03-27;;Maîtrise de l’énergie;CS-2025-035 Programme CONIFERE 2025  Evolution du mode d'accompagnement;Comité;Comité du Jeudi 27 Mars 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ef_z-GkI2mdOswpKBLEZxHoBQsYL2o6lew--lQO_VnPPOQ?e=kAIwJR;
TE44;20001492600030;2022-05;2022-02-04;;Réseaux-Urbanisme;2022-05 Annexe pénalités;Comité;Comité du Vendredi 4 Février 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EWhKS6VBp39DsOE1JWtIossBnwJIzvhU-BT2fdryNGrOKQ?e=wf4lhW;
TE44;20001492600030;CS-2025-078_Annexe 1;2025-12-04;;L.A. GéoData;CS-2025-078_Annexe 1 PCRS VECTEUR 1_Modèle d’accord de partenariat;Comité;Comité du Jeudi 4 Décembre 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQArSEkVuc-LSbiGnRI0Z-PJATdlMReUAI_Y74VRr7MqK8Q?e=Xh97k3;convention
TE44;20001492600030;BS-2025-010;2025-04-24;;Commande Publique;BS-2025-010 Lancement du marché public postes de travail et petit matériel informatique;Bureau;Bureau du Jeudi 24 Avril 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EcVSrCkY2lNNqy34B_ileEcB8i92zGRz2wnl6KUS8MSJjQ?e=GmVLNm;commande publique
TE44;20001492600030;CS-2025-030;2025-03-27;;Eclairage public;CS-2025-030_Politique EP - Définition du plafond du programme effacemment création;Comité;Comité du Jeudi 27 Mars 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ESsMCO-7Y8BKqE8tyC1GtEQBMbJwCP83C7933F6TSS9THw?e=DDMgAt;
TE44;20001492600030;2021-74;2021-11-25;;Ressources Humaines;2021-74 Modification du règlement intérieur du personnel;Comité;Comité du Jeudi 25 Novembre 2021;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EdDUOBb530tLjg9ChqUc4KUBV0aicjHHdBn1RaOX0nRsQA?e=DonIyf;
TE44;20001492600030;CS-2025-066;2025-09-25;;Ressources Humaines;CS-2025-066 Ouverture d'un poste en contrat de projet_Service RH MG;Comité;Comité du Jeudi 25 Septembre 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EbF6oIGbizBOjpU-bMHUV4gBU7VuGFiNSt7pJ7i9P94FrQ?e=g6Rxxf;
TE44;20001492600030;CS-2025-019;2025-03-27;;Finances;CS-2025-019_Compte de gestion 2024_Budget principal;Comité;Comité du Jeudi 27 Mars 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EW3zpX32mWhAmP9JNfyOHiMBD2Xg97GD7VOyLrQ7ozgO9Q?e=P7lbaF;
TE44;20001492600030;CS-2025-018;2025-03-27;;Affaires générales;CS-2025-018_Rapport thématique de la CRC_Réseau distribution d'électricité;Comité;Comité du Jeudi 27 Mars 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EYTLrEY9w-ZCumrzTdnnBJsBUmlgCQo1l8tt-RoDtxPGMA?e=X22lgb;
TE44;20001492600030;2021-76;2021-11-25;;Ressources Humaines;2021-76 Mise en place du forfait mobilités;Comité;Comité du Jeudi 25 Novembre 2021;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EZi9I8bQWDhAk_pqDQ4y_eEBe-t2pF2a7iObYx--D8O2Xw?e=13neQe;
TE44;20001492600030;CS-2025-055;2025-09-25;;Juridique;CS-2025-055 Annexe 2 au projet de statuts;Comité;Comité du Jeudi 25 Septembre 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EZfjdDGgHlVFnpdntQ92hUkBomHRup4J8zr8cKx91EuPjw?e=TRrNfC;
TE44;20001492600030;CS-2025-037;2025-03-27;;Réseaux-Urbanisme;CS-2025-037_Accord transactionnel avec la société OMEXOM;Comité;Comité du Jeudi 27 Mars 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EQaprQI3CVxHpM5K1RIqx_EBtUwVFBps5smCiaDnjtZM2A?e=WiCCRX;
TE44;20001492600030;CS-2025-039_Annexe;2025-03-27;;Ressources Humaines;CS-2025-039_Annexe_Tableau des effectifs;Comité;Comité du Jeudi 27 Mars 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EfsMwImZvy1NhWpKeXzcJNAB7iHg9fsZdhWAlp2aC6qM7Q?e=fZ9atc;
TE44;20001492600030;2021-62;2021-09-30;;Finances;2021-62 DM 2 au BP;Comité;Comité du Jeudi 30 Septembre 2021;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Eb-HIPDE-6FKrSmMK66f0eUBHdGuFzZ4PScV7qdbP7St-w?e=PBIekp;
TE44;20001492600030;CS-2025-057;2025-09-25;;Eclairage public;CS-2025-057 Annexe Eclairage public_Règles financières spécifiques;Comité;Comité du Jeudi 25 Septembre 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EfKap1YnBMdMo8XPh0kfUygB7NvQx4jJJoBkZ5AFHgsQdw?e=jTvfRj;règles financières
TE44;20001492600030;CS-2025-032;2025-03-27;;Production EnR;CS-2025-032 Engagement d'un nouveau contrat territorial avec l’ADEME sur la chaleur renouvelable;Comité;Comité du Jeudi 27 Mars 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EU_k5h_-_exNtn9J2Iy8j6ABSwgEYwwQh1vCp6yV50mM0A?e=qqyORF;
TE44;20001492600030;BS-2025-007;2025-03-20;;Ressources Humaines;BS-2025-007_Ouverture d'un poste temporaire;Bureau;Bureau du Jeudi 20 Mars 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EdyNh5gP9nFPhvu1T6r3rvQBtcJ81ykA7uGFB9m-mxD2Lg?e=Xothlz;
TE44;20001492600030;2021-64;2021-09-30;;Ressources Humaines;2021-64 Fixation d'une enveloppe indemnitaire pour les représentants SYDELA à la SEM SE44;Comité;Comité du Jeudi 30 Septembre 2021;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ERVDp93dmDBJrXkE2RBtcasBEULHeIh1E3BTEg4IrMzcCg?e=01gIHJ;
TE44;20001492600030;CS-2025-065;2025-09-25;;Ressources Humaines;CS-2025-065 Annexe tableau des effectifs;Comité;Comité du Jeudi 25 Septembre 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EWS8ShWwpdxDiU7-esj7SRgBP-evY0RagykgV4AdySSshQ?e=G5eIzO;
TE44;20001492600030;CS-2025-042;2025-03-27;;Affaires générales;CS-2025-042 Subventions CASA;Comité;Comité du Jeudi 27 Mars 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ETTy39lUdGdKoLGd8LbdaxAByJwgh-ZuZBDBr1TmRhflKw?e=ulKbtJ;
TE44;20001492600030;CS-2025-014;2025-03-06;;Affaires générales;CS-2025-014_Projet locaux - Phase APD;Comité;Comité du Jeudi 6 Mars 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ERbh8mG58xlGsPIiJj4nHWQBjPXBQWk6k_nboNtewuJ5_A?e=kS6t04;commande publique
TE44;20001492600030;2021-65 Annexe;2021-09-30;;Production EnR;2021-65 Annexe Convention de groupement ACTEE SEQUOIA;Comité;Comité du Jeudi 30 Septembre 2021;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQDjNtj8Bef_Q4TB48FwplfnASiSq-WO3G91vtjEVmSRII4?e=0g3xp3;
TE44;20001492600030;CS-2025-050-Annexe 1;2025-06-12;;Production EnR;CS-2025-050-Annexe 1_Statuts_Recapitalisation de la SEM EnR44;Comité;Comité du Jeudi 12 Juin 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EQPGcxT794NIpinrXTuqxukBRO8Ih1kPPb_8sitX8BzbMA?e=MOmvBN;
TE44;20001492600030;CS-2025-042_Annexe;2025-03-27;;Affaires générales;CS-2025-042_Annexe Subventions CASA;Comité;Comité du Jeudi 27 Mars 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EZuxTWpV4pxPt5kB9XIK1noBHDtpZoFDCMZ7RLtbcvFxUQ?e=THpSMI;convention
TE44;20001492600030;CS-2025-005;2025-02-13;;Maîtrise de l’énergie;CS-2025-005_Appel à Manifestation d'Intérêt_Programme CONIFERE 2;Comité;Comité du Jeudi 13 Février 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EaEdsfr--QxHu-mDOP_uuOoBR-ucQy-Uw6s92YXbubdKMg?e=FOYbrs;
TE44;20001492600030;12;2021-08-19;;Affaires générales;2021-12 Adhésion à l’Observatoire ligérien par les membres de l’Entente TE PDL​;Bureau;Bureau du Jeudi 19 Août 2021;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ea1X2fmef2lBnphVpnEOp7ABsdjeWPxQvgFTVS2Ix0goYQ?e=AhmA4v;
TE44;20001492600030;CS-2025-034;2025-03-27;;Production EnR;CS-2025-034_Lancement du marché public Audits et études énergétiques;Comité;Comité du Jeudi 27 Mars 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EVbWx39XQGZLmfmHZ9v9T28BaruKcB_tJEbqLsSnw55Tbg?e=reV1CZ;commande publique
TE44;20001492600030;CS-2025-008_Annexe2;2025-02-13;;Télécom;CS-2025-008_Annexe 2_ Listing des ouvrages- transfert de propriété préfibrage au CD44;Comité;Comité du Jeudi 13 Février 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EQweTDxx5-pGnhmUYgFUmggB8KpYYhpNBPjdXZTCIRlBeA?e=NqxBHg;
TE44;20001492600030;CS-2025-011;2025-02-13;;Ressources Humaines;CS-2025-011_Ouverture contrat de projet Juridique;Comité;Comité du Jeudi 13 Février 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EXhBsvOnHKdOnZvyju-C85MBRscfZycOvXqTpuEFnkyfcA?e=gd0AwZ;
TE44;20001492600030;2021-46;2021-06-10;;Finances;2021-46 DM 1 - Budget principal;Comité;Comité du Jeudi 10 Juin 2021;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EdbaWiifJWxLqF4U_b5CmpUBA4o1e2Zzq1TKcdgdqJIKfg?e=ETJ8eA;
